election_id,election_date,poll_id,firm,date_published,sample_size,field_tested,source_url,candidate_id,candidate_name,share,is_residual
toronto_2014,2014-10-27,toronto_2014-2014-02-09-ad636993,Forum Research,2014-02-09,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.03,False
toronto_2014,2014-10-27,toronto_2014-2014-02-09-ad636993,Forum Research,2014-02-09,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-02-09-ad636993,Forum Research,2014-02-09,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.22,False
toronto_2014,2014-10-27,toronto_2014-2014-02-09-dd29b723,Forum Research,2014-02-09,,"rob_ford,soknacki,stintz",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.14,True
toronto_2014,2014-10-27,toronto_2014-2014-02-09-dd29b723,Forum Research,2014-02-09,,"rob_ford,soknacki,stintz",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.35,False
toronto_2014,2014-10-27,toronto_2014-2014-02-09-dd29b723,Forum Research,2014-02-09,,"rob_ford,soknacki,stintz",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.16,False
toronto_2014,2014-10-27,toronto_2014-2014-02-09-dd29b723,Forum Research,2014-02-09,,"rob_ford,soknacki,stintz",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.35,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-59cb828a,Forum Research,2014-02-24,,"rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.08,True
toronto_2014,2014-10-27,toronto_2014-2014-02-24-59cb828a,Forum Research,2014-02-24,,"rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.33,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-59cb828a,Forum Research,2014-02-24,,"rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-59cb828a,Forum Research,2014-02-24,,"rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.15,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-59cb828a,Forum Research,2014-02-24,,"rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.39,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-d2896f09,Forum Research,2014-02-24,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.32,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-d2896f09,Forum Research,2014-02-24,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.03,True
toronto_2014,2014-10-27,toronto_2014-2014-02-24-d2896f09,Forum Research,2014-02-24,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.32,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-d2896f09,Forum Research,2014-02-24,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.33,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-ebbbbd3a,Forum Research,2014-02-24,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.31,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-ebbbbd3a,Forum Research,2014-02-24,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.03,True
toronto_2014,2014-10-27,toronto_2014-2014-02-24-ebbbbd3a,Forum Research,2014-02-24,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.31,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-ebbbbd3a,Forum Research,2014-02-24,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.02,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-ebbbbd3a,Forum Research,2014-02-24,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-02-24-ebbbbd3a,Forum Research,2014-02-24,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.27,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-b2122bbc,Forum Research,2014-03-13,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.38,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-b2122bbc,Forum Research,2014-03-13,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.09,True
toronto_2014,2014-10-27,toronto_2014-2014-03-13-b2122bbc,Forum Research,2014-03-13,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.28,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-b2122bbc,Forum Research,2014-03-13,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.25,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-cd5b72f3,Forum Research,2014-03-13,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.36,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-cd5b72f3,Forum Research,2014-03-13,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.07,True
toronto_2014,2014-10-27,toronto_2014-2014-03-13-cd5b72f3,Forum Research,2014-03-13,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.28,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-cd5b72f3,Forum Research,2014-03-13,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.02,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-cd5b72f3,Forum Research,2014-03-13,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-03-13-cd5b72f3,Forum Research,2014-03-13,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.22,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-2d4bc707,Forum Research,2014-03-27,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.33,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-2d4bc707,Forum Research,2014-03-27,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.05,True
toronto_2014,2014-10-27,toronto_2014-2014-03-27-2d4bc707,Forum Research,2014-03-27,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.32,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-2d4bc707,Forum Research,2014-03-27,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.04,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-2d4bc707,Forum Research,2014-03-27,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-2d4bc707,Forum Research,2014-03-27,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.21,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-da2b1b5d,Forum Research,2014-03-27,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.34,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-da2b1b5d,Forum Research,2014-03-27,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.22,True
toronto_2014,2014-10-27,toronto_2014-2014-03-27-da2b1b5d,Forum Research,2014-03-27,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-da2b1b5d,Forum Research,2014-03-27,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.07,False
toronto_2014,2014-10-27,toronto_2014-2014-03-27-da2b1b5d,Forum Research,2014-03-27,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.32,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-21adb36a,Forum Research,2014-04-14,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.38,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-21adb36a,Forum Research,2014-04-14,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.21,True
toronto_2014,2014-10-27,toronto_2014-2014-04-14-21adb36a,Forum Research,2014-04-14,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-21adb36a,Forum Research,2014-04-14,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-21adb36a,Forum Research,2014-04-14,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.31,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6b1c4967,Forum Research,2014-04-14,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.34,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6b1c4967,Forum Research,2014-04-14,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.05,True
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6b1c4967,Forum Research,2014-04-14,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.27,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6b1c4967,Forum Research,2014-04-14,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.04,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6b1c4967,Forum Research,2014-04-14,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6b1c4967,Forum Research,2014-04-14,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.24,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6de26188,Forum Research,2014-04-14,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.36,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6de26188,Forum Research,2014-04-14,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.05,True
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6de26188,Forum Research,2014-04-14,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.3,False
toronto_2014,2014-10-27,toronto_2014-2014-04-14-6de26188,Forum Research,2014-04-14,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.29,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-63bee463,Forum Research,2014-05-01,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.33,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-63bee463,Forum Research,2014-05-01,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.07,True
toronto_2014,2014-10-27,toronto_2014-2014-05-01-63bee463,Forum Research,2014-05-01,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.22,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-63bee463,Forum Research,2014-05-01,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-63bee463,Forum Research,2014-05-01,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-63bee463,Forum Research,2014-05-01,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.27,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-e88f6159,Forum Research,2014-05-01,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.34,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-e88f6159,Forum Research,2014-05-01,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.22,True
toronto_2014,2014-10-27,toronto_2014-2014-05-01-e88f6159,Forum Research,2014-05-01,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-e88f6159,Forum Research,2014-05-01,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-e88f6159,Forum Research,2014-05-01,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.32,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-ef18a380,Forum Research,2014-05-01,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.396,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-ef18a380,Forum Research,2014-05-01,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.0693,True
toronto_2014,2014-10-27,toronto_2014-2014-05-01-ef18a380,Forum Research,2014-05-01,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.2475,False
toronto_2014,2014-10-27,toronto_2014-2014-05-01-ef18a380,Forum Research,2014-05-01,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.2871,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-33505da6,Forum Research,2014-05-21,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.36,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-33505da6,Forum Research,2014-05-21,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.07,True
toronto_2014,2014-10-27,toronto_2014-2014-05-21-33505da6,Forum Research,2014-05-21,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.24,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-33505da6,Forum Research,2014-05-21,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.03,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-33505da6,Forum Research,2014-05-21,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.03,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-33505da6,Forum Research,2014-05-21,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.27,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-3fd183ff,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.37,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-3fd183ff,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.29,True
toronto_2014,2014-10-27,toronto_2014-2014-05-21-3fd183ff,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.04,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-3fd183ff,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.04,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-3fd183ff,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.26,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-49c9ea8d,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.39,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-49c9ea8d,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.15,True
toronto_2014,2014-10-27,toronto_2014-2014-05-21-49c9ea8d,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-49c9ea8d,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.04,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-49c9ea8d,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.36,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-5bacb559,Forum Research,2014-05-21,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.36,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-5bacb559,Forum Research,2014-05-21,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.06,True
toronto_2014,2014-10-27,toronto_2014-2014-05-21-5bacb559,Forum Research,2014-05-21,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.27,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-5bacb559,Forum Research,2014-05-21,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.31,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-bc54549a,Forum Research,2014-05-21,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.4,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-bc54549a,Forum Research,2014-05-21,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.29,True
toronto_2014,2014-10-27,toronto_2014-2014-05-21-bc54549a,Forum Research,2014-05-21,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.31,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-f67470d1,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.396,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-f67470d1,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.1881,True
toronto_2014,2014-10-27,toronto_2014-2014-05-21-f67470d1,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.0495,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-f67470d1,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.0396,False
toronto_2014,2014-10-27,toronto_2014-2014-05-21-f67470d1,Forum Research,2014-05-21,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.3267,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-76b204a0,Forum Research,2014-06-23,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.37,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-76b204a0,Forum Research,2014-06-23,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.06,True
toronto_2014,2014-10-27,toronto_2014-2014-06-23-76b204a0,Forum Research,2014-06-23,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.28,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-76b204a0,Forum Research,2014-06-23,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.29,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-7e968ba6,Forum Research,2014-06-23,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.34,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-7e968ba6,Forum Research,2014-06-23,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.06,True
toronto_2014,2014-10-27,toronto_2014-2014-06-23-7e968ba6,Forum Research,2014-06-23,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,rob_ford,R. Ford,0.27,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-7e968ba6,Forum Research,2014-06-23,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.06,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-7e968ba6,Forum Research,2014-06-23,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.03,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-7e968ba6,Forum Research,2014-06-23,,"chow,rob_ford,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.24,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-9f6d6da3,Forum Research,2014-06-23,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.42,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-9f6d6da3,Forum Research,2014-06-23,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.18,True
toronto_2014,2014-10-27,toronto_2014-2014-06-23-9f6d6da3,Forum Research,2014-06-23,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.4,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-e45dd43a,Forum Research,2014-06-23,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.36,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-e45dd43a,Forum Research,2014-06-23,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.17,True
toronto_2014,2014-10-27,toronto_2014-2014-06-23-e45dd43a,Forum Research,2014-06-23,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,soknacki,Soknacki,0.08,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-e45dd43a,Forum Research,2014-06-23,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,stintz,Stintz,0.05,False
toronto_2014,2014-10-27,toronto_2014-2014-06-23-e45dd43a,Forum Research,2014-06-23,,"chow,soknacki,stintz,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.34,False
toronto_2014,2014-10-27,toronto_2014-2014-07-02-30237a62,Forum Research,2014-07-02,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.4,False
toronto_2014,2014-10-27,toronto_2014-2014-07-02-30237a62,Forum Research,2014-07-02,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.18,True
toronto_2014,2014-10-27,toronto_2014-2014-07-02-30237a62,Forum Research,2014-07-02,,"chow,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,tory,Tory,0.42,False
toronto_2014,2014-10-27,toronto_2014-2014-07-02-7afc20a5,Forum Research,2014-07-02,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,chow,Chow,0.38,False
toronto_2014,2014-10-27,toronto_2014-2014-07-02-7afc20a5,Forum Research,2014-07-02,,"chow,rob_ford,tory",https://en.wikipedia.org/wiki/2014_Toronto_mayoral_election,residual,Other / undecided,0.04,True
