election_year,ward,boundary_era,candidate_name,candidate_key,votes,is_acclaimed,source_url,vote_share,is_winner
2014,42,44_ward,MOLLAH KABIRUL,kabirul mollah,279,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0117261379397301,False
2014,42,44_ward,MONDAL SOMU,mondal somu,233,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0097927962005631,False
2014,42,44_ward,KULASEGARAMPILLAI GANESH,ganesh kulasegarampillai,107,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0044971210019753,False
2014,42,44_ward,RAMANA VENTHAN,ramana venthan,96,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.004034800151305,False
2014,43,44_ward,AINSLIE PAUL,ainslie paul,12358,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.743248932459253,True
2014,43,44_ward,HARRIS MARK,harris mark,1750,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.1052504961809105,False
2014,43,44_ward,COLTERMAN JASON,colterman jason,1437,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0864256931496962,False
2014,43,44_ward,BARTLEY ALONZO,alonzo bartley,799,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.04805436939917,False
2014,43,44_ward,KODANIPORK ANDI,andi kodanipork,283,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0170205088109701,False
2014,44,44_ward,MOESER RON,moeser ron,6416,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.2573193230127537,True
2014,44,44_ward,MCKELVIE JENNIFER,jennifer mckelvie,5844,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.2343787599262052,False
2014,44,44_ward,HALL DIANA,diana hall,5530,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.2217855137563166,False
2014,44,44_ward,CHHABRA AMARJEET,amarjeet chhabra,2852,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.1143819683965669,False
2014,44,44_ward,ROSS RICHARD,richard ross,1859,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0745568300312825,False
2014,44,44_ward,MIRZA MOHAMMED,mirza mohammed,445,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0178471163872623,False
2014,44,44_ward,MAGUIRE PAUL,maguire paul,362,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0145183283869415,False
2014,44,44_ward,THANABALASINGAM RAGU,ragu thanabalasingam,353,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.014157375471244,False
2014,44,44_ward,SONDHI ASHLEY,ashley sondhi,337,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.013515681398893,False
2014,44,44_ward,NIELSEN ARLENE,arlene nielsen,237,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0095050934466992,False
2014,44,44_ward,VIPULANANDAN NEETHRA,neethra vipulanandan,202,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0081013876634314,False
2014,44,44_ward,ALLEN PHIL,allen phil,185,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0074195877115585,False
2014,44,44_ward,PROCTOR MARC,marc proctor,147,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0058955642897248,False
2014,44,44_ward,BECKMANN GRAHAM,beckmann graham,128,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.005133552578808,False
2014,44,44_ward,ST.BISHOY MARKPAUL,bishoy markpaul st,37,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,0.0014839175423117,False
2018,1,25_ward,Ford Michael,ford michael,10648,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.4225564506528037,True
2018,1,25_ward,Crisanti Vincent,crisanti vincent,8654,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.3434263264415254,False
2018,1,25_ward,Farah Naiima,farah naiima,2262,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0897654668836065,False
2018,1,25_ward,Patel Shirish,patel shirish,1945,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0771856026032779,False
2018,1,25_ward,Royer Carol,carol royer,642,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.025477201476249,False
2018,1,25_ward,Garcia Michelle,garcia michelle,439,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0174213262431048,False
2018,1,25_ward,D'Gama Peter,d gama peter,253,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0100400809555934,False
2018,1,25_ward,Noor Christopher,christopher noor,214,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.008492400492083,False
2018,1,25_ward,Patri Gurinder,gurinder patri,142,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.005635144251756,False
2018,2,25_ward,Holyday Stephen,holyday stephen,14627,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.3857839905050771,True
2018,2,25_ward,Campbell John,campbell john,13441,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.3545034946591059,False
2018,2,25_ward,Carnevale Angelo,angelo carnevale,5735,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1512593960174073,False
2018,2,25_ward,Kelly Erica,erica kelly,3854,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1016484241065541,False
2018,2,25_ward,Boersma Bill,bill boersma,258,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0068046947118554,False
2018,3,25_ward,Grimes Mark,grimes mark,16527,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.4090031676895664,True
2018,3,25_ward,Morley Amber,amber morley,10985,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.2718521084933676,False
2018,3,25_ward,Gough Pamela,gough pamela,7301,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1806820431597703,False
2018,3,25_ward,Davis Iain,davis iain,2722,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0673628984359532,False
2018,3,25_ward,Burlakova Svitlana,burlakova svitlana,1218,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.030142546030489,False
2018,3,25_ward,Moulder Peggy,moulder peggy,575,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0142298554741635,False
2018,3,25_ward,Nigro Patrizia,nigro patrizia,394,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0097505444466442,False
2018,3,25_ward,Julihen Michael,julihen michael,320,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0079192239160562,False
2018,3,25_ward,Loomans Michael,loomans michael,199,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0049247673727974,False
2018,3,25_ward,Gunnyon Robert,gunnyon robert,167,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0041328449811918,False
2018,4,25_ward,Perks Gord,gord perks,16887,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.4455320159354141,True
2018,4,25_ward,Ginsberg David,david ginsberg,8181,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.2158404347940796,False
2018,4,25_ward,Dolma Kalsang,dolma kalsang,5352,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1412025433343007,False
2018,4,25_ward,Tummillo Evan,evan tummillo,2367,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0624488826741946,False
2018,4,25_ward,Grdisa Valerie,grdisa valerie,1771,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0467245336780729,False
2018,4,25_ward,Pavlov Nick,nick pavlov,874,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0230588607761918,False
2018,4,25_ward,Kulish Taras,kulish taras,868,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0229005619607946,False
2018,4,25_ward,Perez Alex,alex perez,686,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0180988312270796,False
2018,4,25_ward,Vera José,jose vera,544,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0143524259293459,False
2018,4,25_ward,Okalowe Mercy,mercy okalowe,373,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0098409096905258,False
2018,5,25_ward,Nunziata Frances,frances nunziata,8425,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.3218105423987777,True
2018,5,25_ward,Di Giorgio Frank,di frank giorgio,5674,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.2167303284950343,False
2018,5,25_ward,Padovani Chiara,chiara padovani,5358,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.2046600458365164,False
2018,5,25_ward,Olawoye Lekan,lekan olawoye,3889,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1485485103132162,False
2018,5,25_ward,Barre Deeqa,barre deeqa,1172,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0447669977081741,False
2018,5,25_ward,Austin Keaton,austin keaton,467,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0178380443086325,False
2018,5,25_ward,Portillo Luis,luis portillo,352,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0134453781512605,False
2018,5,25_ward,Fosu Fred,fosu fred,245,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0093582887700534,False
2018,5,25_ward,Carapinha Joey,carapinha joey,241,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0092055003819709,False
2018,5,25_ward,Ogilvie Cedric,cedric ogilvie,189,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0072192513368983,False
2018,5,25_ward,Gulri Harpreet,gulri harpreet,168,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0064171122994652,False
2018,6,25_ward,Pasternak James,james pasternak,11559,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.4760904485357716,True
2018,6,25_ward,Augimeri Maria,augimeri maria,9223,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.3798756126693851,False
2018,6,25_ward,Russo Louise,louise russo,2726,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1122781004159973,False
2018,6,25_ward,Zaretsky Edward,edward zaretsky,771,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0317558383788459,False
2018,7,25_ward,Perruzza Anthony,anthony perruzza,8336,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.3680028253575843,True
2018,7,25_ward,Mammoliti Giorgio,giorgio mammoliti,5625,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.2483224439343104,False
2018,7,25_ward,Sgro Deanna,deanna sgro,4512,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1991877096945082,False
2018,7,25_ward,Ford Tiffany,ford tiffany,3187,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1406939784566484,False
2018,7,25_ward,Coombs Amanda,amanda coombs,445,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0196450644534698,False
2018,7,25_ward,La Rose Winston,la rose winston,247,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0109041144269821,False
2018,7,25_ward,Thomas Kerry-Ann,ann kerry thomas,153,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0067543704750132,False
2018,7,25_ward,Charles Kristy-Ann,ann charles kristy,147,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0064894932014833,False
2018,8,25_ward,Colle Mike,colle mike,14094,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.4133622712341623,True
2018,8,25_ward,Carmichael Greb Christin,carmichael christin greb,7395,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.2168876114500234,False
2018,8,25_ward,Youssefi Dyanoosh,dyanoosh youssefi,5253,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.1540649929610511,False
2018,8,25_ward,Levy Beth,beth levy,3122,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0915649929610511,False
2018,8,25_ward,Arp Jennifer,arp jennifer,2404,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0705068043172219,False
2018,8,25_ward,Johnston Lauralyn,johnston lauralyn,992,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.029094321914594,False
2018,8,25_ward,Pede Josh,josh pede,420,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0123181604880337,False
2018,8,25_ward,Dunlop Darren,darren dunlop,210,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0061590802440168,False
2018,8,25_ward,Pancer Randall,pancer randall,134,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0039300797747536,False
2018,8,25_ward,Tijiri Peter,peter tijiri,72,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0021116846550915,False
2018,9,25_ward,Bailão Ana,ana bailao,26219,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.836198373465157,True
2018,9,25_ward,Mann Nahum,mann nahum,2804,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0894275235209695,False
2018,9,25_ward,Young Troy,troy young,1218,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0388454791899218,False
2018,9,25_ward,Balack Mark,balack mark,1114,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.0355286238239515,False
2018,10,25_ward,Cressy Joe,cressy joe,15903,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.5505816368923971,True
2018,10,25_ward,Engelberg April,april engelberg,3346,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.115842681069104,False
2018,10,25_ward,Vuong Kevin,kevin vuong,3018,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,0.104486913169921,False
